id,单价,总价,区,小区,户型,面积,朝向,装修,是否有电梯,关注人数,带看人数,发布时间,地区,楼,建楼年份,楼层
2846,54824,470,龙岗,星河时代  , 3室2厅 ,85.73, 东南 , 精装,0,53,49, 6个月以前发布,  大运新城,33,2012,高
2847,40960,536,龙岗,英郡年华  , 4室2厅 ,130.86, 西北 东北 , 精装 ,1,100,48, 一年前发布,  丹竹头,30,2008,低
2848,41970,375,龙岗,英郡年华  , 3室1厅 ,89.35, 南 , 精装 ,1,60,48, 11个月以前发布,  丹竹头,18,2006,高
2849,41815,200,龙岗,怡康家园  , 2室1厅 ,47.83, 西北 , 其他,0,28,48, 11个月以前发布,  布吉大芬,16,2005,高
2850,32399,156,龙岗,国展苑  , 2室1厅 ,48.15, 东南 , 简装,0,88,48, 4个月以前发布,  布吉关,30,1998,高
2851,60765,1000,龙岗,公园大地七期  , 5室1厅 ,164.57, 东南 , 毛坯 ,1,14,48, 4个月以前发布,  中心城南,32,2010,中
2852,49411,608,龙岗,万科城四期  , 3室2厅 ,123.05, 南 , 其他 ,1,39,48, 3个月以前发布,  坂田,32,2008,低
2853,49635,435,龙岗,和成世纪名园  , 3室2厅 ,87.64, 东南 , 精装 ,1,89,48, 6个月以前发布,  坂田,29,2014,低
2854,42676,185,龙岗,新鸿花园  , 1室1厅 ,43.35, 东北 , 其他 ,1,31,47, 7个月以前发布,  中心城南,26,2003,高
2855,47002,660,龙岗,十二橡树庄园一期  , 4室2厅 ,140.42, 南 , 精装 ,1,78,47, 一年前发布,  坂田,13,2011,高
2856,40454,175,龙岗,新鸿花园  , 1室1厅 ,43.26, 东南 , 精装 ,1,97,47, 6个月以前发布,  中心城南,26,2003,高
2857,45578,235,龙岗,THETOWN乐城  , 2室1厅 ,51.56, 东南 , 精装 ,1,65,47, 6个月以前发布,  大运新城,33,2013,中
2858,43024,148,龙岗,水晶之城  , 2室1厅 ,34.4, 西北 , 简装 ,0,40,47, 7个月以前发布,  大运新城,4,2004,中
2859,45717,325,龙岗,桂芳园六期  , 2室2厅 ,71.09, 西南 , 其他,0,51,47, 4个月以前发布,  布吉大芬,16,2005,高
2860,54616,410,龙岗,万科城一期  , 2室2厅 ,75.07, 东北 , 其他 ,1,64,47, 2个月以前发布,  坂田,11,2004,高
2861,38407,320,龙岗,中海怡瑞山居  , 3室1厅 ,83.32, 东 北 , 其他 ,1,66,47, 7个月以前发布,  布吉慢城,29,2007,高
2862,51817,405,龙岗,公园大地八期  , 2室1厅 ,78.16, 东南 , 精装,0,26,46, 9个月以前发布,  中心城南,15,2010,低
2863,45595,505,龙岗,万科四季花城二期  , 3室1厅 ,110.76, 北 , 其他,0,44,46, 7个月以前发布,  坂田,9,2000,中
2864,36791,415,龙岗,徽王府  , 3室2厅 ,112.8, 南 , 简装 ,1,37,45, 9个月以前发布,  中心城北,18,2010,中
2865,34225,265,龙岗,万象天成  , 2室1厅 ,77.43, 南 西 , 简装 ,1,5,45, 6个月以前发布,  中心城东,28,2009,高
2866,56651,460,龙岗,公园大地五期  , 3室2厅 ,81.2, 东北 , 精装 ,1,13,45, 5个月以前发布,  中心城南,19,2009,中
2867,40433,438,龙岗,花半里  , 3室2厅 ,108.33, 东 , 毛坯 ,1,40,44, 8个月以前发布,  中心城南,9,2005,低
2868,38279,345,龙岗,阳光花园  , 3室2厅 ,90.13, 南 , 其他 ,1,71,44, 10个月以前发布,  布吉街,32,2008,低
2869,39435,340,龙岗,大世纪水山缘  , 3室2厅 ,86.22, 东南 南 , 精装,0,50,44, 3个月以前发布,  布吉南岭,11,2004,中
2870,44252,388,龙岗,仁恒峦山美地  , 4室1厅 ,87.68, 北 , 精装 ,1,27,44, 6个月以前发布,  龙岗宝荷,32,2012,高
2871,46701,780,龙岗,龙城国际  , 6室2厅 ,167.02, 南 北 , 精装 ,1,12,44, 8个月以前发布,  中心城南,18,2006,低
2872,31506,208,龙岗,雅豪祥苑  , 2室2厅 ,66.02, 西北 , 精装 ,0,128,44, 8个月以前发布,  中心城东,6,2003,高
2873,55618,495,龙岗,英郡年华  , 4室2厅 ,89, 南 北 , 其他 ,1,12,44, 10个月以前发布,  丹竹头,31,2008,低
2874,31911,320,龙岗,佳兆业水岸新都  , 3室2厅 ,100.28, 北 , 其他 ,0,21,44, 一年前发布,  中心城东,6,2007,中
2875,31849,168,龙岗,国展苑  , 2室1厅 ,52.75, 东南 , 其他,0,145,44, 4个月以前发布,  布吉关,30,1997,低
2876,48881,430,龙岗,THETOWN乐城  , 3室2厅 ,87.97, 西北 , 精装 ,1,28,44, 5个月以前发布,  大运新城,33,2013,高
2877,47328,425,龙岗,中海月朗苑  , 3室1厅 ,89.8, 北 , 其他,0,45,44, 1个月以前发布,  坂田,18,2006,低
2878,43605,150,龙岗,水晶之城  , 2室1厅 ,34.4, 北 , 精装 ,0,70,43, 4个月以前发布,  大运新城,4,2002,中
2879,36634,215,龙岗,泓瀚苑  , 2室1厅 ,58.69, 西北 , 简装 ,0,154,43, 一年前发布,  坂田,8,2002,中
2880,36982,270,龙岗,东方明珠城  , 2室1厅 ,73.01, 西南 , 其他,0,99,43, 7个月以前发布,  中心城东,32,2007,中
2881,36360,290,龙岗,万科清林径  , 3室1厅 ,79.76, 北 , 精装 ,1,45,43, 2个月以前发布,  中心城北,32,2012,中
2882,36634,215,龙岗,泓瀚苑  , 2室1厅 ,58.69, 西北 , 简装 ,0,154,43, 一年前发布,  坂田,8,2002,中
2883,32936,160,龙岗,远洋新干线一期  , 2室1厅 ,48.58, 北 , 其他 ,1,99,43, 6个月以前发布,  中心城东,32,2014,高
2884,42686,515,龙岗,满京华喜悦里  , 4室2厅 ,120.65, 东南 , 其他 ,1,86,43, 4个月以前发布,  中心城东,31,2014,高
2885,36798,330,龙岗,中海大山地  , 3室2厅 ,89.68, 东南 , 精装,0,100,43, 6个月以前发布,  横岗,31,2009,中
2886,44109,499,龙岗,风临域  , 4室2厅 ,113.13, 南 北 , 简装 ,1,68,43, 5个月以前发布,  中心城南,17,2009,高
2887,68997,610,龙岗,星河银湖谷  , 4室2厅 ,88.41, 东南 , 毛坯,0,28,43, 4个月以前发布,  坂田,48,2014,低
2888,70859,630,龙岗,星河银湖谷  , 4室2厅 ,88.91, 南 , 毛坯,0,5,43, 1个月以前发布,  坂田,48,2016,低
2889,43652,448,龙岗,中海月朗苑  , 3室1厅 ,102.63, 东 , 其他,0,49,43, 1个月以前发布,  坂田,11,2006,低
2890,37209,330,龙岗,麓园  , 3室2厅 ,88.69, 西南 , 其他,0,45,43, 1个月以前发布,  中心城北,34,2015,中
2891,30530,143,龙岗,远洋新干线一期  , 2室1厅 ,46.84, 东南 , 其他 ,1,79,43, 6个月以前发布,  中心城东,32,2015,中
2892,36588,268,龙岗,东方明珠城  , 2室1厅 ,73.25, 东南 , 其他 ,1,107,42, 6个月以前发布,  中心城东,32,2007,中
2893,62381,880,龙岗,万科第五园一期  , 5室3厅 ,141.07, 南 , 精装 ,0,40,42, 一年前发布,  坂田,3,2006,低
2894,37547,530,龙岗,远洋新干线一期  , 4室2厅 ,141.16, 东 , 简装 ,1,48,42, 一年前发布,  中心城东,32,2014,高
2895,32736,250,龙岗,龙珠花园  , 3室1厅 ,76.37, 西北 , 精装 ,1,127,42, 9个月以前发布,  布吉站,30,1999,低
2896,50367,570,龙岗,万科四季花城一期  , 3室2厅 ,113.17, 南 , 简装,0,17,42, 一年前发布,  坂田,7,2000,高
2897,41140,325,龙岗,百合山庄  , 2室1厅 ,79, 北 , 其他 ,1,6,42, 5个月以前发布,  布吉关,15,2001,高
2898,45931,158,龙岗,水晶之城  , 2室1厅 ,34.4, 西北 , 其他 ,0,81,42, 3个月以前发布,  大运新城,4,2002,中
2899,46925,460,龙岗,万科四季花城二期  , 3室2厅 ,98.03, 南 北 , 其他 ,0,54,42, 4个月以前发布,  坂田,6,2000,中
2900,43474,380,龙岗,万科清林径  , 3室1厅 ,87.41, 西南 , 精装 ,1,16,42, 8个月以前发布,  中心城北,32,2012,低
2901,41635,268,龙岗,怡康家园  , 3室2厅 ,64.37, 西北 , 其他 ,1,59,42, 10个月以前发布,  布吉大芬,30,2005,高
2902,47389,450,龙岗,万科第五园二期  , 3室1厅 ,94.96, 东南 , 其他,0,100,42, 9个月以前发布,  坂田,6,2006,中
2903,32966,260,龙岗,万科清林径  , 2室2厅 ,78.87, 北 , 精装 ,1,44,41, 一年前发布,  中心城北,32,2009,低
2904,43860,385,龙岗,英郡年华  , 3室1厅 ,87.78, 东南 , 精装 ,1,56,41, 11个月以前发布,  丹竹头,18,2006,高
2905,59806,516,龙岗,家和盛世花园一期  , 3室1厅 ,86.28, 东北 , 其他,0,12,41, 6个月以前发布,  中心城南,28,2010,高
2906,54667,280,龙岗,桂芳园八期  , 3室2厅 ,51.22, 东北 , 精装 ,1,282,41, 6个月以前发布,  布吉大芬,12,2006,中
2907,32625,155,龙岗,德福花园  , 2室1厅 ,47.51, 北 , 其他,0,94,41, 4个月以前发布,  布吉街,19,2003,中
2908,35570,315,龙岗,碧湖玫瑰园  , 3室1厅 ,88.56, 南 , 简装 ,1,48,41, 5个月以前发布,  中心城南,9,2002,中
2909,32400,340,龙岗,愉园新苑  , 3室2厅 ,104.94, 西 , 简装 ,1,18,41, 8个月以前发布,  中心城南,12,2003,高
2910,32400,340,龙岗,愉园新苑  , 3室2厅 ,104.94, 西 , 简装 ,1,18,41, 8个月以前发布,  中心城南,12,2003,高
2911,56356,720,龙岗,熙和园  , 4室2厅 ,127.76, 南 , 毛坯 ,1,20,40, 7个月以前发布,  中心城北,30,2011,低
2912,47653,403,龙岗,万科第五园三期  , 2室2厅 ,84.57, 南 , 精装 ,1,81,40, 一年前发布,  坂田,15,2007,中
2913,31889,195,龙岗,远洋新干线一期  , 2室1厅 ,61.15, 西北 , 精装 ,1,436,40, 5个月以前发布,  中心城东,32,2014,高
2914,39640,268,龙岗,中兆花园  , 3室1厅 ,67.61, 北 , 其他 ,0,17,40, 6个月以前发布,  布吉大芬,8,2000,低
2915,40000,528,龙岗,星河时代  , 4室1厅 ,132, 东南 , 毛坯 ,1,37,40, 6个月以前发布,  大运新城,32,2012,低
2916,38488,345,龙岗,中海康城国际一期  , 3室2厅 ,89.64, 西北 , 精装 ,1,57,40, 5个月以前发布,  大运新城,26,2011,高
2917,39157,310,龙岗,大世纪水山缘  , 2室2厅 ,79.17, 南 , 简装 ,1,23,40, 9个月以前发布,  布吉南岭,11,2004,低
2918,38439,320,龙岗,阳光花园  , 3室1厅 ,83.25, 南 , 其他 ,0,35,40, 5个月以前发布,  布吉街,7,2003,低
2919,40187,215,龙岗,城南雅筑  , 2室1厅 ,53.5, 南 , 其他 ,1,44,40, 5个月以前发布,  中心城东,17,2010,低
2920,40984,190,龙岗,阳光花园  , 1室1厅 ,46.36, 北 , 其他 ,1,57,40, 6个月以前发布,  布吉街,32,2008,中
2921,37489,335,龙岗,金地名峰  , 3室2厅 ,89.36, 南 , 其他 ,1,84,40, 一年前发布,  龙岗宝荷,16,2013,低
2922,51925,425,龙岗,万科第五园三期  , 2室1厅 ,81.85, 南 , 其他,0,47,40, 2个月以前发布,  坂田,23,2008,中
2923,24821,142,龙岗,缤纷世纪  , 2室1厅 ,57.21, 西北 , 精装 ,1,167,40, 3个月以前发布,  中心城南,31,2012,中
2924,41590,293,龙岗,中海康城花园二期  , 2室1厅 ,70.45, 东北 , 精装 ,1,29,40, 3个月以前发布,  大运新城,24,2011,低
2925,42198,460,龙岗,花半里  , 3室1厅 ,109.01, 南 , 其他 ,1,12,40, 3个月以前发布,  中心城南,9,2005,中
2926,35796,800,龙岗,振业城  , 4室2厅 ,223.49, 南 , 毛坯 ,1,64,40, 4个月以前发布,  横岗,17,2010,高
2927,57919,365,龙岗,英郡年华  , 3室2厅 ,63.02, 南 , 精装 ,1,73,40, 7个月以前发布,  丹竹头,28,2008,中
2928,36705,290,龙岗,万科清林径  , 3室2厅 ,79.01, 南 , 精装,0,140,40, 一年前发布,  中心城北,32,2009,低
2929,34152,370,龙岗,东方明珠城  , 3室2厅 ,108.34, 南 , 其他,0,117,40, 5个月以前发布,  中心城东,32,2007,低
2930,42422,410,龙岗,东方盛世花园  , 3室1厅 ,96.65, 东北 , 精装 ,1,7,40, 一年前发布,  布吉关,17,2008,中
2931,37038,270,龙岗,紫薇花园  , 2室2厅 ,72.9, 南 北 , 简装 ,0,56,39, 一年前发布,  中心城南,7,1997,中
2932,42231,290,龙岗,泰雅园  , 2室2厅 ,68.67, 西北 , 其他 ,1,61,39, 一年前发布,  布吉大芬,17,2006,中
2933,39752,550,龙岗,THETOWN乐城  , 4室2厅 ,138.36, 东南 , 其他 ,1,18,39, 7个月以前发布,  大运新城,33,2013,高
2934,38817,290,龙岗,阳光花园  , 3室1厅 ,74.71, 北 , 其他 ,1,153,39, 7个月以前发布,  布吉街,32,2008,中
2935,42932,498,龙岗,佳兆业可园六期  , 3室2厅 ,116, 北 , 精装 ,1,39,39, 8个月以前发布,  布吉南岭,22,2005,低
2936,46644,410,龙岗,慢城三期  , 4室1厅 ,87.9, 南 , 其他 ,1,62,39, 6个月以前发布,  布吉慢城,22,2006,高
2937,46068,410,龙岗,龙园意境  , 3室2厅 ,89, 南 北 , 其他 ,1,17,39, 一年前发布,  布吉慢城,34,2007,中
2938,31938,180,龙岗,振业峦山谷  , 1室1厅 ,56.36, 东南 , 其他,0,48,39, 1个月以前发布,  龙岗宝荷,33,2009,高
2939,40000,528,龙岗,星河时代  , 4室1厅 ,132, 东南 , 毛坯 ,1,17,39, 6个月以前发布,  大运新城,32,2012,低
2940,28189,120,龙岗,缤纷世纪  , 2室1厅 ,42.57, 西北 , 精装 ,1,250,39, 7个月以前发布,  中心城南,31,2010,中
2941,36656,210,龙岗,鸿润豪苑  , 2室1厅 ,57.29, 北 , 精装,0,300,39, 5个月以前发布,  布吉南岭,18,2009,中
2942,31938,180,龙岗,振业峦山谷  , 1室1厅 ,56.36, 东南 , 其他,0,48,39, 1个月以前发布,  龙岗宝荷,33,2009,高
2943,51500,450,龙岗,信义荔山公馆  , 3室1厅 ,87.38, 北 , 其他,0,11,39, 3个月以前发布,  布吉站,18,2012,高
2944,35918,240,龙岗,水晶之城  , 2室1厅 ,66.82, 东北 , 其他 ,0,97,39, 3个月以前发布,  大运新城,6,2002,中
2945,37472,150,龙岗,中央悦城  , 1室1厅 ,40.03, 南 , 简装 ,1,41,38, 一年前发布,  中心城北,32,2010,中
2946,35030,440,龙岗,禾田世居  , 3室2厅 ,125.61, 北 , 其他 ,1,56,38, 5个月以前发布,  中心城南,11,2000,高
2947,43656,225,龙岗,THETOWN乐城  , 2室1厅 ,51.54, 西北 , 精装 ,1,29,38, 4个月以前发布,  大运新城,33,2014,高
2948,49841,705,龙岗,佳兆业城市广场三期  , 4室2厅 ,141.45, 南 北 , 其他,0,21,38, 5个月以前发布,  坂田,46,2015,低
2949,39127,249,龙岗,中海怡瑞山居  , 2室1厅 ,63.64, 东 , 其他,0,38,38, 7个月以前发布,  布吉慢城,6,2007,低
2950,34398,305,龙岗,万象天成  , 2室1厅 ,88.67, 东南 , 其他,0,37,38, 6个月以前发布,  中心城东,27,2009,中
2951,45466,590,龙岗,万科翰邻城  , 4室2厅 ,129.77, 南 北 , 其他 ,1,47,38, 6个月以前发布,  中心城北,24,2012,高
2952,37841,260,龙岗,泰雅园  , 2室2厅 ,68.71, 西北 , 其他 ,1,48,38, 7个月以前发布,  布吉大芬,17,2006,中
2953,36317,325,龙岗,中城康桥花园二期  , 3室1厅 ,89.49, 南 , 简装 ,1,83,38, 8个月以前发布,  丹竹头,11,2003,高
2954,40567,278,龙岗,阳光花园  , 2室1厅 ,68.53, 东北 , 其他 ,1,16,38, 8个月以前发布,  布吉街,11,2003,高
2955,29622,108,龙岗,东方瑞景苑  , 1室0厅 ,36.46, 北 , 其他 ,1,22,38, 9个月以前发布,  中心城东,23,2011,中
2956,33239,245,龙岗,国展苑  , 2室1厅 ,73.71, 东南 , 其他,0,26,38, 3个月以前发布,  布吉关,32,2003,高
2957,46307,410,龙岗,同创九著院  , 4室2厅 ,88.54, 南 , 其他,0,62,38, 9个月以前发布,  中心城北,35,2016,高
2958,38433,358,龙岗,香林玫瑰花园  , 3室2厅 ,93.15, 南 , 简装 ,1,36,38, 5个月以前发布,  大运新城,11,2003,低
2959,32593,730,龙岗,振业城  , 4室2厅 ,223.98, 南 , 精装 ,1,129,37, 4个月以前发布,  横岗,26,2011,低
2960,41794,315,龙岗,英郡年华  , 2室1厅 ,75.37, 西南 , 其他 ,1,59,37, 一年前发布,  丹竹头,17,2006,中
2961,46767,345,龙岗,桂芳园八期  , 3室2厅 ,73.77, 西北 , 其他 ,1,115,37, 一年前发布,  布吉大芬,18,2006,高
2962,43669,450,龙岗,理想家园  , 3室2厅 ,103.05, 西北 , 简装 ,1,4,37, 一年前发布,  布吉关,9,2002,低
2963,37213,220,龙岗,中房怡芬花园  , 2室1厅 ,59.12, 西北 , 精装 ,0,62,37, 8个月以前发布,  布吉大芬,8,1997,中
2964,30331,200,龙岗,新鸿进花园  , 2室1厅 ,65.94, 南 , 简装 ,0,58,37, 9个月以前发布,  中心城南,7,2002,低
2965,44903,610,龙岗,佳兆业可园六期  , 4室1厅 ,135.85, 南 , 其他,0,5,37, 9个月以前发布,  布吉南岭,26,2009,中
2966,43736,370,龙岗,桂芳园四期  , 3室2厅 ,84.6, 东南 , 其他 ,1,16,37, 3个月以前发布,  布吉大芬,11,2004,中
2967,35987,330,龙岗,阳光花园  , 3室2厅 ,91.7, 北 , 其他 ,1,8,37, 5个月以前发布,  布吉街,11,2005,低
2968,51939,438,龙岗,佳兆业可园三期  , 3室2厅 ,84.33, 东南 , 其他 ,1,23,37, 2个月以前发布,  布吉南岭,18,2006,中
2969,51939,438,龙岗,佳兆业可园三期  , 3室2厅 ,84.33, 东南 , 其他 ,1,23,37, 2个月以前发布,  布吉南岭,18,2006,中
2970,33446,299,龙岗,珑禧  , 3室2厅 ,89.4, 西南 , 毛坯 ,1,73,37, 2个月以前发布,  中心城北,32,2014,高
2971,37347,335,龙岗,国香尚居  , 4室2厅 ,89.7, 南 , 毛坯 ,1,48,37, 7个月以前发布,  中心城北,32,2014,低
2972,43764,200,龙岗,中兆花园  , 2室1厅 ,45.7, 南 , 其他 ,0,31,37, 7个月以前发布,  布吉大芬,8,2001,中
2973,47868,165,龙岗,水晶之城  , 2室1厅 ,34.47, 南 , 精装 ,0,64,37, 2个月以前发布,  大运新城,4,2002,中
2974,43101,382,龙岗,万科公园里二期  , 3室2厅 ,88.63, 西南 , 其他 ,1,146,37, 7个月以前发布,  布吉南岭,32,2012,低
2975,41374,400,龙岗,桂芳园四期  , 4室2厅 ,96.68, 东南 , 其他 ,1,44,37, 2个月以前发布,  布吉大芬,11,2002,中
2976,43265,290,龙岗,英郡年华  , 2室1厅 ,67.03, 北 , 其他 ,1,39,37, 2个月以前发布,  丹竹头,17,2006,低
2977,33306,160,龙岗,森雅谷润筑园  , 1室1厅 ,48.04, 西南 , 其他,0,73,37, 1个月以前发布,  大运新城,20,2008,中
2978,36568,248,龙岗,吉祥来花园  , 2室1厅 ,67.82, 南 , 简装 ,1,30,37, 6个月以前发布,  中心城南,11,2003,高
2979,40300,280,龙岗,怡康家园  , 3室1厅 ,69.48, 西北 , 其他 ,1,57,37, 2个月以前发布,  布吉大芬,30,2006,高
2980,40046,210,龙岗,龙城华府  , 2室1厅 ,52.44, 东南 , 其他 ,1,50,36, 一年前发布,  中心城南,18,2007,高
2981,46724,420,龙岗,佳兆业可园五期  , 3室2厅 ,89.89, 北 , 其他 ,1,40,36, 8个月以前发布,  布吉南岭,30,2007,中
2982,35897,430,龙岗,欧景花园一期  , 4室1厅 ,119.79, 北 , 其他 ,1,25,36, 一年前发布,  中心城南,11,1999,高
2983,42988,320,龙岗,百合星城二期  , 2室2厅 ,74.44, 北 , 其他 ,1,19,36, 一年前发布,  布吉关,33,2006,中
2984,49505,435,龙岗,同创九著院  , 4室1厅 ,87.87, 北 , 精装,0,5,36, 6个月以前发布,  中心城北,35,2016,中
2985,60172,525,龙岗,家和盛世花园二期  , 4室2厅 ,87.25, 南 , 其他 ,1,22,36, 4个月以前发布,  中心城南,28,2010,低
2986,36391,350,龙岗,龙城华府  , 3室2厅 ,96.18, 东南 , 毛坯 ,1,46,36, 5个月以前发布,  中心城南,18,2007,低
2987,40537,375,龙岗,百合山庄  , 3室1厅 ,92.51, 南 , 其他 ,0,43,36, 5个月以前发布,  布吉关,7,2000,中
2988,48347,465,龙岗,信义假日名城五期A逸翠园  , 3室1厅 ,96.18, 东南 , 精装 ,1,17,36, 9个月以前发布,  布吉关,25,2006,低
2989,53275,480,龙岗,中海日辉台  , 3室1厅 ,90.1, 南 , 简装 ,1,7,36, 8个月以前发布,  坂田,11,2005,中
2990,36375,248,龙岗,中兆花园  , 3室1厅 ,68.18, 北 , 简装 ,0,110,36, 一年前发布,  布吉大芬,8,2000,高
2991,36575,278,龙岗,宏兴苑  , 3室1厅 ,76.01, 南 , 简装 ,0,43,36, 4个月以前发布,  中心城南,7,1998,低
2992,38209,320,龙岗,南景豪庭  , 3室1厅 ,83.75, 南 , 其他,0,55,36, 4个月以前发布,  布吉大芬,21,2003,低
2993,48739,168,龙岗,水晶之城  , 2室1厅 ,34.47, 东南 , 其他 ,0,23,36, 3个月以前发布,  大运新城,4,2002,中
2994,42046,555,龙岗,星河时代  , 4室1厅 ,132, 东南 , 其他 ,1,11,36, 6个月以前发布,  大运新城,32,2012,高
2995,45889,485,龙岗,万科四季花城三期  , 3室2厅 ,105.69, 南 北 , 其他,0,48,36, 6个月以前发布,  坂田,6,2001,高
2996,56459,500,龙岗,万科红二期  , 3室1厅 ,88.56, 南 , 精装 ,1,32,36, 5个月以前发布,  布吉站,31,2013,中
2997,36669,258,龙岗,东方明珠城  , 3室2厅 ,70.36, 南 , 其他 ,1,43,36, 1个月以前发布,  中心城东,32,2007,中
2998,42595,285,龙岗,桂芳园一期  , 2室2厅 ,66.91, 东南 , 简装 ,0,57,36, 4个月以前发布,  布吉大芬,6,2001,低
2999,42595,285,龙岗,桂芳园一期  , 2室2厅 ,66.91, 东南 , 简装 ,0,57,36, 4个月以前发布,  布吉大芬,6,2001,低
3000,43698,529,龙岗,慢城一期  , 5室2厅 ,121.06, 南 东北 , 其他 ,1,65,35, 一年前发布,  布吉慢城,18,2006,高
3001,31250,100,龙岗,东方瑞景苑  , 1室0厅 ,32, 南 , 其他 ,1,105,35, 一年前发布,  中心城东,23,2011,低
3002,42016,698,龙岗,君悦龙庭  , 4室2厅 ,166.13, 南 , 毛坯,0,15,35, 5个月以前发布,  大运新城,28,2009,低
3003,43694,370,龙岗,麟恒中心广场二期  , 3室1厅 ,84.68, 南 , 毛坯 ,1,20,35, 4个月以前发布,  横岗,30,2016,低
3004,35728,282,龙岗,万科清林径  , 3室1厅 ,78.93, 南 , 精装,0,142,35, 3个月以前发布,  中心城北,32,2012,低
3005,49164,385,龙岗,万科翰邻城  , 3室2厅 ,78.31, 南 , 其他 ,1,54,35, 5个月以前发布,  中心城北,24,2011,高
3006,49673,440,龙岗,信义荔山公馆  , 3室1厅 ,88.58, 西北 , 其他 ,1,8,35, 6个月以前发布,  布吉站,19,2009,中
3007,47916,362,龙岗,万科第五园一期  , 2室2厅 ,75.55, 南 , 精装,0,90,35, 8个月以前发布,  坂田,6,2006,中
3008,45491,630,龙岗,佳兆业可园六期  , 4室1厅 ,138.49, 南 , 简装 ,1,2,35, 9个月以前发布,  布吉南岭,26,2007,中
